;;;RESTAURANTE ITALOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;07/11/2025;
;;;155634853-2-2016 DV 22;;;;;;;;;;;;;;;;;;;;;;;;;;;Página 1 de 1;
;;;;LOS PUEBLOS LOCAL # 10 B;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Analisis de Ventas de Productos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;Desde;01/09/2025;;;;;;;;;;;Días;;67;;;%Sugerido;;;12.16;%Anterior;;4.60
;;;;;;;;;;;;;Hasta;;;07/11/2025;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.27;;;
;  Tipo: Productos  Ordenado Por: Ventas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Código;;;;Descripción;;;Cantidad;;Prom/Med;;;;;;;Estim/Med;;;;;;Total Ventas;;;Total Costos;;Total Utilidad;;% Util.
;;;;;AGUA;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;BEBID01;;;;;;Viernes;;;886.00;;98.44;;;;;;;110.41;;;;;;B/.245.33;;B/.478.44;;-B/.233.11;;-95.02
;BEBID01;;;;;;Sábado;;;1266.00;;140.67;;;;;;;157.77;;;;;;B/.316.90;;B/.683.64;;-B/.366.74;;-115.73
;;;;;;;;;;6055.00;;;;;;;;;;;;;;B/.1,533.67;;;;;-B/.1,736.03;;
;;;;;CHICHA;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;BEBID02;;;;;;Domingo;;;399.00;;44.33;;;;;;;49.72;;;;;;B/.330.79;;B/.17.96;;B/.312.84;;94.57
;BEBID02;;;;;;Lunes;;;405.00;;45.00;;;;;;;50.47;;;;;;B/.337.06;;B/.18.23;;B/.318.84;;94.59
;BEBID02;;;;;;Martes;;;501.00;;55.67;;;;;;;62.43;;;;;;B/.358.01;;B/.22.55;;B/.335.47;;93.70
;BEBID02;;;;;;Miércoles;;;389.00;;43.22;;;;;;;48.48;;;;;;B/.269.90;;B/.17.51;;B/.252.40;;93.51
;BEBID02;;;;;;Jueves;;;371.00;;41.22;;;;;;;46.23;;;;;;B/.267.74;;B/.16.70;;B/.251.05;;93.76
;BEBID02;;;;;;Viernes;;;520.00;;57.78;;;;;;;64.80;;;;;;B/.382.06;;B/.23.40;;B/.358.66;;93.88
;BEBID02;;;;;;Sábado;;;583.00;;64.78;;;;;;;72.65;;;;;;B/.447.32;;B/.26.24;;B/.421.09;;94.14
;;;;;;;;;;3168.00;;;;;;;;;;;;;;B/.2,392.88;;;;;B/.2,250.32;;
;;;;;AGUA;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;BEBID03;;;;;;Domingo;;;64.00;;7.11;;;;;;;7.98;;;;;;B/.48.00;;B/.0.00;;B/.48.00;;100.00
;BEBID03;;;;;;Lunes;;;67.00;;7.44;;;;;;;8.35;;;;;;B/.49.00;;B/.0.00;;B/.49.00;;100.00
;BEBID03;;;;;;Martes;;;84.00;;9.33;;;;;;;10.47;;;;;;B/.47.75;;B/.0.00;;B/.47.75;;100.00
;BEBID03;;;;;;Miércoles;;;83.00;;9.22;;;;;;;10.34;;;;;;B/.57.00;;B/.0.00;;B/.57.00;;100.00
;BEBID03;;;;;;Jueves;;;73.00;;8.11;;;;;;;9.10;;;;;;B/.52.50;;B/.0.00;;B/.52.50;;100.00
;BEBID03;;;;;;Viernes;;;86.00;;9.56;;;;;;;10.72;;;;;;B/.58.00;;B/.0.00;;B/.58.00;;100.00
;BEBID03;;;;;;Sábado;;;159.00;;17.67;;;;;;;19.81;;;;;;B/.76.80;;B/.0.00;;B/.76.80;;100.00
;;;;;;;;;;616.00;;;;;;;;;;;;;;B/.389.05;;;;;B/.389.05;;
;;;;;SODA 1L;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;BEBID04;;;;;;Domingo;;;13.00;;1.44;;;;;;;1.62;;;;;;B/.29.25;;B/.16.25;;B/.13.00;;44.44
;BEBID04;;;;;;Lunes;;;5.00;;.56;;;;;;;.62;;;;;;B/.11.25;;B/.6.25;;B/.5.00;;44.44
;BEBID04;;;;;;Martes;;;6.00;;.67;;;;;;;.75;;;;;;B/.13.50;;B/.7.50;;B/.6.00;;44.44
;BEBID04;;;;;;Miércoles;;;4.00;;.44;;;;;;;.50;;;;;;B/.9.00;;B/.5.00;;B/.4.00;;44.44
;BEBID04;;;;;;Jueves;;;5.00;;.56;;;;;;;.62;;;;;;B/.11.25;;B/.6.25;;B/.5.00;;44.44
;BEBID04;;;;;;Viernes;;;10.00;;1.11;;;;;;;1.25;;;;;;B/.22.25;;B/.12.50;;B/.9.75;;43.82
;BEBID04;;;;;;Sábado;;;12.00;;1.33;;;;;;;1.50;;;;;;B/.27.00;;B/.15.00;;B/.12.00;;44.44
;;;;;;;;;;55.00;;;;;;;;;;;;;;B/.123.50;;;;;B/.54.75;;
;;;;;JUGO DE LATA;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;BEBID06;;;;;;Domingo;;;12.00;;1.33;;;;;;;1.50;;;;;;B/.15.00;;B/.15.00;;B/.0.00;;0.00
;BEBID06;;;;;;Lunes;;;9.00;;1.00;;;;;;;1.12;;;;;;B/.11.25;;B/.11.25;;B/.0.00;;0.00
;BEBID06;;;;;;Martes;;;15.00;;1.67;;;;;;;1.87;;;;;;B/.18.44;;B/.18.75;;-B/.0.31;;-1.68
;BEBID06;;;;;;Miércoles;;;16.00;;1.78;;;;;;;1.99;;;;;;B/.20.00;;B/.20.00;;B/.0.00;;0.00
;BEBID06;;;;;;Jueves;;;10.00;;1.11;;;;;;;1.25;;;;;;B/.12.50;;B/.12.50;;B/.0.00;;0.00
;BEBID06;;;;;;Viernes;;;18.00;;2.00;;;;;;;2.24;;;;;;B/.22.50;;B/.22.50;;B/.0.00;;0.00
;BEBID06;;;;;;Sábado;;;17.00;;1.89;;;;;;;2.12;;;;;;B/.21.25;;B/.21.25;;B/.0.00;;0.00
;;;;;;;;;;97.00;;;;;;;;;;;;;;B/.120.94;;;;;-B/.0.31;;
;;;;;CAFE NEGRO;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;BECAL01;;;;;;Domingo;;;44.00;;4.89;;;;;;;5.48;;;;;;B/.35.00;;B/.26.40;;B/.8.60;;24.57
;BECAL01;;;;;;Lunes;;;78.00;;8.67;;;;;;;9.72;;;;;;B/.61.52;;B/.46.80;;B/.14.72;;23.93
;BECAL01;;;;;;Martes;;;83.00;;9.22;;;;;;;10.34;;;;;;B/.65.80;;B/.49.80;;B/.16.00;;24.32
;BECAL01;;;;;;Miércoles;;;79.00;;8.78;;;;;;;9.84;;;;;;B/.62.20;;B/.47.40;;B/.14.80;;23.79
;BECAL01;;;;;;Jueves;;;78.00;;8.67;;;;;;;9.72;;;;;;B/.61.60;;B/.46.80;;B/.14.80;;24.03
;BECAL01;;;;;;Viernes;;;73.00;;8.11;;;;;;;9.10;;;;;;B/.57.40;;B/.43.80;;B/.13.60;;23.69
;BECAL01;;;;;;Sábado;;;58.00;;6.44;;;;;;;7.23;;;;;;B/.45.72;;B/.34.80;;B/.10.92;;23.88
;;;;;;;;;;493.00;;;;;;;;;;;;;;B/.389.24;;;;;B/.93.44;;
;;;;;CAFE CON LECHE;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;BECAL02;;;;;;Domingo;;;70.00;;7.78;;;;;;;8.72;;;;;;B/.68.15;;B/.52.50;;B/.15.65;;22.96
;BECAL02;;;;;;Lunes;;;125.00;;13.89;;;;;;;15.58;;;;;;B/.121.15;;B/.93.75;;B/.27.40;;22.62
;BECAL02;;;;;;Martes;;;99.00;;11.00;;;;;;;12.34;;;;;;B/.98.00;;B/.74.25;;B/.23.75;;24.23
;BECAL02;;;;;;Miércoles;;;111.00;;12.33;;;;;;;13.83;;;;;;B/.109.25;;B/.83.25;;B/.26.00;;23.80
;BECAL02;;;;;;Jueves;;;131.00;;14.56;;;;;;;16.33;;;;;;B/.129.25;;B/.98.25;;B/.31.00;;23.98
;BECAL02;;;;;;Viernes;;;119.00;;13.22;;;;;;;14.83;;;;;;B/.118.50;;B/.89.25;;B/.29.25;;24.68
;BECAL02;;;;;;Sábado;;;100.00;;11.11;;;;;;;12.46;;;;;;B/.98.30;;B/.75.00;;B/.23.30;;23.70
;;;;;;;;;;755.00;;;;;;;;;;;;;;B/.742.60;;;;;B/.176.35;;
;;;;;TE NEGRO;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;BECAL03;;;;;;Domingo;;;8.00;;.89;;;;;;;1.00;;;;;;B/.5.24;;B/.4.40;;B/.0.84;;16.03
;BECAL03;;;;;;Lunes;;;17.00;;1.89;;;;;;;2.12;;;;;;B/.11.90;;B/.9.35;;B/.2.55;;21.43
;BECAL03;;;;;;Martes;;;12.00;;1.33;;;;;;;1.50;;;;;;B/.8.22;;B/.6.60;;B/.1.62;;19.71
;BECAL03;;;;;;Miércoles;;;8.00;;.89;;;;;;;1.00;;;;;;B/.5.24;;B/.4.40;;B/.0.84;;16.03
;BECAL03;;;;;;Jueves;;;11.00;;1.22;;;;;;;1.37;;;;;;B/.7.70;;B/.6.05;;B/.1.65;;21.43
;BECAL03;;;;;;Viernes;;;8.00;;.89;;;;;;;1.00;;;;;;B/.5.06;;B/.4.40;;B/.0.66;;13.04
;BECAL03;;;;;;Sábado;;;14.00;;1.56;;;;;;;1.74;;;;;;B/.9.57;;B/.7.70;;B/.1.87;;19.54
;;;;;;;;;;78.00;;;;;;;;;;;;;;B/.52.93;;;;;B/.10.03;;
;;;;;TE CON LECHE;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;BECAL04;;;;;;Domingo;;;5.00;;.56;;;;;;;.62;;;;;;B/.4.00;;B/.3.25;;B/.0.75;;18.75
;BECAL04;;;;;;Lunes;;;8.00;;.89;;;;;;;1.00;;;;;;B/.6.40;;B/.5.20;;B/.1.20;;18.75
;BECAL04;;;;;;Martes;;;6.00;;.67;;;;;;;.75;;;;;;B/.4.80;;B/.3.90;;B/.0.90;;18.75
;BECAL04;;;;;;Miércoles;;;4.00;;.44;;;;;;;.50;;;;;;B/.3.00;;B/.2.60;;B/.0.40;;13.33
;BECAL04;;;;;;Jueves;;;12.00;;1.33;;;;;;;1.50;;;;;;B/.9.40;;B/.7.80;;B/.1.60;;17.02
;BECAL04;;;;;;Viernes;;;4.00;;.44;;;;;;;.50;;;;;;B/.3.08;;B/.2.60;;B/.0.48;;15.58
;BECAL04;;;;;;Sábado;;;1.00;;.11;;;;;;;.12;;;;;;B/.0.80;;B/.0.65;;B/.0.15;;18.75
;;;;;;;;;;40.00;;;;;;;;;;;;;;B/.31.48;;;;;B/.5.48;;
;;;;;CHIMICHURRI AD;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;CHIMI;;;;;;Domingo;;;9.00;;1.00;;;;;;;1.12;;;;;;B/.5.40;;B/.5.40;;B/.0.00;;0.00
;CHIMI;;;;;;Lunes;;;5.00;;.56;;;;;;;.62;;;;;;B/.3.00;;B/.3.00;;B/.0.00;;0.00
;CHIMI;;;;;;Martes;;;1.00;;.11;;;;;;;.12;;;;;;B/.0.60;;B/.0.60;;B/.0.00;;0.00
;CHIMI;;;;;;Jueves;;;1.00;;.11;;;;;;;.12;;;;;;B/.0.60;;B/.0.60;;B/.0.00;;0.00
;CHIMI;;;;;;Viernes;;;10.00;;1.11;;;;;;;1.25;;;;;;B/.6.00;;B/.6.00;;B/.0.00;;0.00
;CHIMI;;;;;;Sábado;;;8.00;;.89;;;;;;;1.00;;;;;;B/.4.80;;B/.4.80;;B/.0.00;;0.00
;;;;;;;;;;34.00;;;;;;;;;;;;;;B/.20.40;;;;;B/.0.00;;
;;;;;COMBO 1  POLLO Y PAPITAS;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;COMBO01;;;;;;Domingo;;;332.00;;36.89;;;7008.89;;;;41.37;;7861.02;;;;B/.1,989.08;;B/.0.00;;B/.1,989.08;;100.00
;COMBO01;;;;;;Lunes;;;263.00;;29.22;;;5552.22;;;;32.78;;6227.25;;;;B/.1,579.53;;B/.0.00;;B/.1,579.53;;100.00
;COMBO01;;;;;;Martes;;;298.00;;33.11;;;6291.11;;;;37.14;;7055.97;;;;B/.1,776.87;;B/.0.00;;B/.1,776.87;;100.00
;COMBO01;;;;;;Miércoles;;;285.00;;31.67;;;6016.67;;;;35.52;;6748.16;;;;B/.1,688.80;;B/.0.00;;B/.1,688.80;;100.00
;COMBO01;;;;;;Jueves;;;288.00;;32.00;;;6080.00;;;;35.89;;6819.20;;;;B/.1,730.66;;B/.0.00;;B/.1,730.66;;100.00
;COMBO01;;;;;;Viernes;;;339.00;;37.67;;;7156.67;;;;42.25;;8026.76;;;;B/.2,021.63;;B/.0.00;;B/.2,021.63;;100.00
;COMBO01;;;;;;Sábado;;;527.00;;58.56;;;11125.56;;;;65.67;;12478.18;;;;B/.3,155.76;;B/.0.00;;B/.3,155.76;;100.00
;;;;;;;;;;2332.00;;;;;;;;;;;;;;B/.13,942.33;;;;;B/.13,942.33;;
;;;;;COMBO 2  CHURRASCO;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;COMBO02;;;;;;Domingo;;;19.00;;2.11;;;2.11;;;;2.37;;2.37;;;;B/.216.19;;B/.0.00;;B/.216.19;;100.00
;COMBO02;;;;;;Lunes;;;11.00;;1.22;;;1.22;;;;1.37;;1.37;;;;B/.120.43;;B/.0.00;;B/.120.43;;100.00
;COMBO02;;;;;;Martes;;;15.00;;1.67;;;1.67;;;;1.87;;1.87;;;;B/.171.55;;B/.0.00;;B/.171.55;;100.00
;COMBO02;;;;;;Miércoles;;;26.00;;2.89;;;2.89;;;;3.24;;3.24;;;;B/.288.44;;B/.0.00;;B/.288.44;;100.00
;COMBO02;;;;;;Jueves;;;12.00;;1.33;;;1.33;;;;1.50;;1.50;;;;B/.120.42;;B/.0.00;;B/.120.42;;100.00
;COMBO02;;;;;;Viernes;;;19.00;;2.11;;;2.11;;;;2.37;;2.37;;;;B/.214.43;;B/.0.00;;B/.214.43;;100.00
;COMBO02;;;;;;Sábado;;;42.00;;4.67;;;4.67;;;;5.23;;5.23;;;;B/.461.16;;B/.0.00;;B/.461.16;;100.00
;;;;;;;;;;144.00;;;;;;;;;;;;;;B/.1,592.62;;;;;B/.1,592.62;;
;;;;;COMBO 3  CHULETA;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;COMBO03;;;;;;Domingo;;;75.00;;8.33;;;8.33;;;;9.35;;9.35;;;;B/.515.88;;B/.0.00;;B/.515.88;;100.00
;COMBO03;;;;;;Lunes;;;48.00;;5.33;;;5.33;;;;5.98;;5.98;;;;B/.326.28;;B/.0.00;;B/.326.28;;100.00
;COMBO03;;;;;;Martes;;;74.00;;8.22;;;8.22;;;;9.22;;9.22;;;;B/.494.17;;B/.0.00;;B/.494.17;;100.00
;COMBO03;;;;;;Miércoles;;;85.00;;9.44;;;9.44;;;;10.59;;10.59;;;;B/.569.56;;B/.0.00;;B/.569.56;;100.00
;COMBO03;;;;;;Jueves;;;68.00;;7.56;;;7.56;;;;8.47;;8.47;;;;B/.448.84;;B/.0.00;;B/.448.84;;100.00
;COMBO03;;;;;;Viernes;;;107.00;;11.89;;;11.89;;;;13.33;;13.33;;;;B/.715.68;;B/.0.00;;B/.715.68;;100.00
;COMBO03;;;;;;Sábado;;;108.00;;12.00;;;12.00;;;;13.46;;13.46;;;;B/.732.32;;B/.0.00;;B/.732.32;;100.00
;;;;;;;;;;565.00;;;;;;;;;;;;;;B/.3,802.73;;;;;B/.3,802.73;;
;;;;;COMBO 4  CHULETAS (2);;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;COMBO04;;;;;;Domingo;;;54.00;;6.00;;;12.00;;;;6.73;;13.46;;;;B/.446.56;;B/.0.00;;B/.446.56;;100.00
;COMBO04;;;;;;Lunes;;;43.00;;4.78;;;9.56;;;;5.36;;10.72;;;;B/.357.07;;B/.0.00;;B/.357.07;;100.00
;COMBO04;;;;;;Martes;;;34.00;;3.78;;;7.56;;;;4.24;;8.47;;;;B/.284.14;;B/.0.00;;B/.284.14;;100.00
;COMBO04;;;;;;Miércoles;;;33.00;;3.67;;;7.33;;;;4.11;;8.22;;;;B/.263.99;;B/.0.00;;B/.263.99;;100.00
;COMBO04;;;;;;Jueves;;;35.00;;3.89;;;7.78;;;;4.36;;8.72;;;;B/.274.27;;B/.0.00;;B/.274.27;;100.00
;COMBO04;;;;;;Viernes;;;55.00;;6.11;;;12.22;;;;6.85;;13.71;;;;B/.455.05;;B/.0.00;;B/.455.05;;100.00
;COMBO04;;;;;;Sábado;;;73.00;;8.11;;;16.22;;;;9.10;;18.19;;;;B/.586.59;;B/.0.00;;B/.586.59;;100.00
;;;;;;;;;;327.00;;;;;;;;;;;;;;B/.2,667.67;;;;;B/.2,667.67;;
;;;;;COMBO 5  COSTILLAS;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;COMBO05;;;;;;Domingo;;;46.00;;5.11;;;1277.78;;;;5.73;;1433.13;;;;B/.391.54;;B/.0.00;;B/.391.54;;100.00
;COMBO05;;;;;;Lunes;;;19.00;;2.11;;;527.78;;;;2.37;;591.94;;;;B/.161.09;;B/.0.00;;B/.161.09;;100.00
;COMBO05;;;;;;Martes;;;30.00;;3.33;;;833.33;;;;3.74;;934.65;;;;B/.247.00;;B/.0.00;;B/.247.00;;100.00
;COMBO05;;;;;;Miércoles;;;50.00;;5.56;;;1388.89;;;;6.23;;1557.75;;;;B/.424.20;;B/.0.00;;B/.424.20;;100.00
;COMBO05;;;;;;Jueves;;;45.00;;5.00;;;1250.00;;;;5.61;;1401.97;;;;B/.372.73;;B/.0.00;;B/.372.73;;100.00
;COMBO05;;;;;;Viernes;;;50.00;;5.56;;;1388.89;;;;6.23;;1557.75;;;;B/.414.34;;B/.0.00;;B/.414.34;;100.00
;COMBO05;;;;;;Sábado;;;60.00;;6.67;;;1666.67;;;;7.48;;1869.30;;;;B/.487.72;;B/.0.00;;B/.487.72;;100.00
;;;;;;;;;;300.00;;;;;;;;;;;;;;B/.2,498.62;;;;;B/.2,498.62;;
;;;;;COMBO 6  FILETE DE POLLO;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;COMBO06;;;;;;Domingo;;;9.00;;1.00;;;284.00;;;;1.12;;318.53;;;;B/.78.31;;B/.0.00;;B/.78.31;;100.00
;COMBO06;;;;;;Lunes;;;2.00;;.22;;;63.11;;;;.25;;70.78;;;;B/.13.42;;B/.0.00;;B/.13.42;;100.00
;COMBO06;;;;;;Martes;;;7.00;;.78;;;220.89;;;;.87;;247.74;;;;B/.62.65;;B/.0.00;;B/.62.65;;100.00
;COMBO06;;;;;;Miércoles;;;6.00;;.67;;;189.33;;;;.75;;212.35;;;;B/.49.22;;B/.0.00;;B/.49.22;;100.00
;COMBO06;;;;;;Jueves;;;4.00;;.44;;;126.22;;;;.50;;141.57;;;;B/.33.56;;B/.0.00;;B/.33.56;;100.00
;COMBO06;;;;;;Viernes;;;10.00;;1.11;;;315.56;;;;1.25;;353.92;;;;B/.82.78;;B/.0.00;;B/.82.78;;100.00
;COMBO06;;;;;;Sábado;;;17.00;;1.89;;;536.44;;;;2.12;;601.66;;;;B/.150.81;;B/.0.00;;B/.150.81;;100.00
;;;;;;;;;;55.00;;;;;;;;;;;;;;B/.470.75;;;;;B/.470.75;;
;;;;;COMBO 7  PARRILLADA;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;COMBO07;;;;;;Domingo;;;77.00;;8.56;;;;;;;9.60;;;;;;B/.1,296.84;;B/.0.00;;B/.1,296.84;;100.00
;COMBO07;;;;;;Lunes;;;23.00;;2.56;;;;;;;2.87;;;;;;B/.392.20;;B/.0.00;;B/.392.20;;100.00
;COMBO07;;;;;;Martes;;;15.00;;1.67;;;;;;;1.87;;;;;;B/.260.27;;B/.0.00;;B/.260.27;;100.00
;COMBO07;;;;;;Miércoles;;;32.00;;3.56;;;;;;;3.99;;;;;;B/.544.77;;B/.0.00;;B/.544.77;;100.00
;COMBO07;;;;;;Jueves;;;23.00;;2.56;;;;;;;2.87;;;;;;B/.374.24;;B/.0.00;;B/.374.24;;100.00
;COMBO07;;;;;;Viernes;;;22.00;;2.44;;;;;;;2.74;;;;;;B/.354.49;;B/.0.00;;B/.354.49;;100.00
;COMBO07;;;;;;Sábado;;;78.00;;8.67;;;;;;;9.72;;;;;;B/.1,330.06;;B/.0.00;;B/.1,330.06;;100.00
;;;;;;;;;;270.00;;;;;;;;;;;;;;B/.4,552.87;;;;;B/.4,552.87;;
;;;;;COMBO 8  CARNE DE RES;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;COMBO08;;;;;;Domingo;;;27.00;;3.00;;;795.00;;;;3.36;;891.65;;;;B/.227.21;;B/.0.00;;B/.227.21;;100.00
;COMBO08;;;;;;Lunes;;;22.00;;2.44;;;647.78;;;;2.74;;726.53;;;;B/.185.25;;B/.0.00;;B/.185.25;;100.00
;COMBO08;;;;;;Martes;;;32.00;;3.56;;;942.22;;;;3.99;;1056.78;;;;B/.259.86;;B/.0.00;;B/.259.86;;100.00
;COMBO08;;;;;;Miércoles;;;20.00;;2.22;;;588.89;;;;2.49;;660.48;;;;B/.163.32;;B/.0.00;;B/.163.32;;100.00
;COMBO08;;;;;;Jueves;;;19.00;;2.11;;;559.44;;;;2.37;;627.46;;;;B/.164.23;;B/.0.00;;B/.164.23;;100.00
;COMBO08;;;;;;Viernes;;;21.00;;2.33;;;618.33;;;;2.62;;693.51;;;;B/.181.47;;B/.0.00;;B/.181.47;;100.00
;COMBO08;;;;;;Sábado;;;34.00;;3.78;;;1001.11;;;;4.24;;1122.82;;;;B/.278.76;;B/.0.00;;B/.278.76;;100.00
;;;;;;;;;;175.00;;;;;;;;;;;;;;B/.1,460.10;;;;;B/.1,460.10;;
;;;;;COMBO 9  1/4 POLLO Y COMIDA;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;COMBO09;;;;;;Domingo;;;286.00;;31.78;;;6037.78;;;;35.64;;6771.84;;;;B/.1,816.82;;B/.0.00;;B/.1,816.82;;100.00
;COMBO09;;;;;;Lunes;;;266.00;;29.56;;;5615.56;;;;33.15;;6298.29;;;;B/.1,699.05;;B/.0.00;;B/.1,699.05;;100.00
;COMBO09;;;;;;Martes;;;247.00;;27.44;;;5214.44;;;;30.78;;5848.41;;;;B/.1,561.81;;B/.0.00;;B/.1,561.81;;100.00
;COMBO09;;;;;;Miércoles;;;251.00;;27.89;;;5298.89;;;;31.28;;5943.12;;;;B/.1,598.97;;B/.0.00;;B/.1,598.97;;100.00
;COMBO09;;;;;;Jueves;;;339.00;;37.67;;;7156.67;;;;42.25;;8026.76;;;;B/.2,122.00;;B/.0.00;;B/.2,122.00;;100.00
;COMBO09;;;;;;Viernes;;;324.00;;36.00;;;6840.00;;;;40.38;;7671.60;;;;B/.2,036.78;;B/.0.00;;B/.2,036.78;;100.00
;COMBO09;;;;;;Sábado;;;355.00;;39.44;;;7494.44;;;;44.24;;8405.61;;;;B/.2,285.02;;B/.0.00;;B/.2,285.02;;100.00
;;;;;;;;;;2068.00;;;;;;;;;;;;;;B/.13,120.45;;;;;B/.13,120.45;;
;;;;;LOMO;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;COMPL01;;;;;;Domingo;;;55.00;;6.11;;;977.78;;;;6.85;;1096.65;;;;B/.304.98;;B/.0.00;;B/.304.98;;100.00
;COMPL01;;;;;;Lunes;;;44.00;;4.89;;;782.22;;;;5.48;;877.32;;;;B/.248.38;;B/.0.00;;B/.248.38;;100.00
;COMPL01;;;;;;Martes;;;44.00;;4.89;;;782.22;;;;5.48;;877.32;;;;B/.252.84;;B/.0.00;;B/.252.84;;100.00
;COMPL01;;;;;;Miércoles;;;62.00;;6.89;;;1102.22;;;;7.73;;1236.23;;;;B/.361.79;;B/.0.00;;B/.361.79;;100.00
;COMPL01;;;;;;Jueves;;;56.00;;6.22;;;995.56;;;;6.98;;1116.59;;;;B/.305.99;;B/.0.00;;B/.305.99;;100.00
;COMPL01;;;;;;Viernes;;;12.00;;1.33;;;213.33;;;;1.50;;239.27;;;;B/.71.52;;B/.0.00;;B/.71.52;;100.00
;COMPL01;;;;;;Sábado;;;44.00;;4.89;;;782.22;;;;5.48;;877.32;;;;B/.254.46;;B/.0.00;;B/.254.46;;100.00
;;;;;;;;;;317.00;;;;;;;;;;;;;;B/.1,799.96;;;;;B/.1,799.96;;
;;;;;LENGUA;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;COMPL02;;;;;;Martes;;;59.00;;6.56;;;917.78;;;;7.35;;1029.36;;;;B/.326.88;;B/.0.00;;B/.326.88;;100.00
;COMPL02;;;;;;Sábado;;;96.00;;10.67;;;1493.33;;;;11.96;;1674.89;;;;B/.563.43;;B/.0.00;;B/.563.43;;100.00
;;;;;;;;;;155.00;;;;;;;;;;;;;;B/.890.31;;;;;B/.890.31;;
;;;;;PERNIL;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;COMPL03;;;;;;Domingo;;;14.00;;1.56;;;311.11;;;;1.74;;348.94;;;;B/.82.90;;B/.0.00;;B/.82.90;;100.00
;COMPL03;;;;;;Lunes;;;29.00;;3.22;;;644.44;;;;3.61;;722.79;;;;B/.169.06;;B/.0.00;;B/.169.06;;100.00
;COMPL03;;;;;;Martes;;;31.00;;3.44;;;688.89;;;;3.86;;772.64;;;;B/.171.04;;B/.0.00;;B/.171.04;;100.00
;COMPL03;;;;;;Miércoles;;;48.00;;5.33;;;1066.67;;;;5.98;;1196.35;;;;B/.277.86;;B/.0.00;;B/.277.86;;100.00
;COMPL03;;;;;;Jueves;;;79.00;;8.78;;;1755.56;;;;9.84;;1968.99;;;;B/.465.70;;B/.0.00;;B/.465.70;;100.00
;COMPL03;;;;;;Viernes;;;85.00;;9.44;;;1888.89;;;;10.59;;2118.54;;;;B/.477.93;;B/.0.00;;B/.477.93;;100.00
;COMPL03;;;;;;Sábado;;;17.00;;1.89;;;377.78;;;;2.12;;423.71;;;;B/.99.80;;B/.0.00;;B/.99.80;;100.00
;;;;;;;;;;303.00;;;;;;;;;;;;;;B/.1,744.29;;;;;B/.1,744.29;;
;;;;;PECHUGA SALTEADA;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;COMPL05;;;;;;Lunes;;;11.00;;1.22;;;;;;;1.37;;;;;;B/.59.39;;B/.0.00;;B/.59.39;;100.00
;COMPL05;;;;;;Martes;;;1.00;;.11;;;;;;;.12;;;;;;B/.4.69;;B/.0.00;;B/.4.69;;100.00
;;;;;;;;;;12.00;;;;;;;;;;;;;;B/.64.08;;;;;B/.64.08;;
;;;;;FILETE DE PESCADO;;;;;;;Promed/Medida;;;;;;;Estimado/Medida;;;;;;;;;;;;
;COMPL07;;;;;;Domingo;;;106.00;;11.78;;;11.78;;;;13.21;;13.21;;;;B/.616.59;;B/.0.00;;B/.616.59;;100.00
